87,2939,23,2,111,src/main/scala/temp_sudokuTest132.txt,86,26267,60,23,26267,23328,12011,223
39,2939,23,4,44,src/main/scala/temp_sudokuTest133.txt,38,26267,28,23,26267,23328,12011,198
103,2939,23,2,125,src/main/scala/temp_sudokuTest134.txt,103,26267,68,23,26267,23328,12011,249
20,2939,23,4,24,src/main/scala/temp_sudokuTest135.txt,20,26267,16,23,26267,23328,12011,175
18,2939,23,4,21,src/main/scala/temp_sudokuTest136.txt,18,26267,14,23,26267,23328,12011,186
23,2939,23,1,28,src/main/scala/temp_sudokuTest137.txt,21,26267,18,23,26267,23328,12011,178
97,2939,23,1,119,src/main/scala/temp_sudokuTest138.txt,95,26267,62,23,26267,23328,12011,258
46,2939,23,4,54,src/main/scala/temp_sudokuTest139.txt,45,26267,33,23,26267,23328,12011,342
133,2940,24,2,161,src/main/scala/temp_sudokuTest140.txt,130,26268,83,24,26268,23328,12012,251
112,2940,24,2,150,src/main/scala/temp_sudokuTest141.txt,108,26268,78,24,26268,23328,12012,261
48,2940,24,2,62,src/main/scala/temp_sudokuTest142.txt,47,26268,36,24,26268,23328,12012,194
99,2940,24,2,126,src/main/scala/temp_sudokuTest143.txt,97,26268,67,24,26268,23328,12012,226
52,2940,24,2,69,src/main/scala/temp_sudokuTest144.txt,50,26268,40,24,26268,23328,12012,210
65,2940,24,0,75,src/main/scala/temp_sudokuTest145.txt,64,26268,41,24,26268,23328,12012,366
118,2940,24,2,157,src/main/scala/temp_sudokuTest146.txt,114,26268,83,24,26268,23328,12012,228
33,2940,24,0,34,src/main/scala/temp_sudokuTest147.txt,32,26268,21,24,26268,23328,12012,199
118,2940,24,3,144,src/main/scala/temp_sudokuTest148.txt,117,26268,76,24,26268,23328,12012,259
42,2940,24,5,50,src/main/scala/temp_sudokuTest149.txt,42,26268,31,24,26268,23328,12012,189
39,2940,24,2,42,src/main/scala/temp_sudokuTest150.txt,38,26268,25,24,26268,23328,12012,212
45,2940,24,2,54,src/main/scala/temp_sudokuTest151.txt,42,26268,30,24,26268,23328,12012,209
83,2940,24,3,109,src/main/scala/temp_sudokuTest152.txt,77,26268,59,24,26268,23328,12012,209
107,2940,24,2,141,src/main/scala/temp_sudokuTest153.txt,104,26268,74,24,26268,23328,12012,259
95,2940,24,4,123,src/main/scala/temp_sudokuTest154.txt,92,26268,66,24,26268,23328,12012,218
81,2940,24,1,94,src/main/scala/temp_sudokuTest155.txt,77,26268,51,24,26268,23328,12012,231
33,2940,24,2,38,src/main/scala/temp_sudokuTest156.txt,32,26268,23,24,26268,23328,12012,356
87,2940,24,2,104,src/main/scala/temp_sudokuTest157.txt,83,26268,56,24,26268,23328,12012,374
327,2940,24,0,409,src/main/scala/temp_sudokuTest158.txt,311,26268,208,24,26268,23328,12012,490
75,2940,24,4,98,src/main/scala/temp_sudokuTest159.txt,73,26268,53,24,26268,23328,12012,367
189,2940,24,2,232,src/main/scala/temp_sudokuTest160.txt,184,26268,120,24,26268,23328,12012,477
59,2940,24,1,74,src/main/scala/temp_sudokuTest161.txt,56,26268,40,24,26268,23328,12012,213
39,2940,24,2,47,src/main/scala/temp_sudokuTest162.txt,38,26268,26,24,26268,23328,12012,361
56,2940,24,1,65,src/main/scala/temp_sudokuTest163.txt,55,26268,35,24,26268,23328,12012,232
70,2940,24,4,90,src/main/scala/temp_sudokuTest164.txt,68,26268,50,24,26268,23328,12012,214
30,2940,24,1,35,src/main/scala/temp_sudokuTest165.txt,30,26268,22,24,26268,23328,12012,192
128,2940,24,3,150,src/main/scala/temp_sudokuTest166.txt,121,26268,79,24,26268,23328,12012,387
279,2940,24,0,360,src/main/scala/temp_sudokuTest167.txt,274,26268,184,24,26268,23328,12012,469
33,2940,24,3,40,src/main/scala/temp_sudokuTest168.txt,30,26268,23,24,26268,23328,12012,188
173,2940,24,4,220,src/main/scala/temp_sudokuTest169.txt,172,26268,115,24,26268,23328,12012,279
87,2940,24,1,107,src/main/scala/temp_sudokuTest170.txt,86,26268,58,24,26268,23328,12012,399
33,2940,24,1,37,src/main/scala/temp_sudokuTest171.txt,32,26268,23,24,26268,23328,12012,190
112,2940,24,3,147,src/main/scala/temp_sudokuTest172.txt,110,26268,78,24,26268,23328,12012,210
292,2940,24,1,388,src/main/scala/temp_sudokuTest173.txt,278,26268,196,24,26268,23328,12012,322
16,2940,24,5,17,src/main/scala/temp_sudokuTest174.txt,15,26268,14,24,26268,23328,12012,174
136,2940,24,2,180,src/main/scala/temp_sudokuTest175.txt,134,26268,96,24,26268,23328,12012,222
66,2940,24,2,79,src/main/scala/temp_sudokuTest176.txt,63,26268,43,24,26268,23328,12012,210
66,2940,24,4,91,src/main/scala/temp_sudokuTest177.txt,66,26268,49,24,26268,23328,12012,207
42,2940,24,0,48,src/main/scala/temp_sudokuTest178.txt,38,26268,27,24,26268,23328,12012,357
197,2940,24,2,253,src/main/scala/temp_sudokuTest179.txt,196,26268,132,24,26268,23328,12012,278
31,2940,24,0,36,src/main/scala/temp_sudokuTest180.txt,29,26268,21,24,26268,23328,12012,190
183,2940,24,3,238,src/main/scala/temp_sudokuTest181.txt,179,26268,123,24,26268,23328,12012,480
189,2940,24,0,213,src/main/scala/temp_sudokuTest182.txt,187,26268,112,24,26268,23328,12012,483
82,2940,24,3,98,src/main/scala/temp_sudokuTest183.txt,79,26268,51,24,26268,23328,12012,402
27,2940,24,1,31,src/main/scala/temp_sudokuTest184.txt,26,26268,18,24,26268,23328,12012,182
23,2940,24,1,24,src/main/scala/temp_sudokuTest185.txt,22,26268,15,24,26268,23328,12012,325
70,2940,24,2,90,src/main/scala/temp_sudokuTest186.txt,68,26268,49,24,26268,23328,12012,185
23,2940,24,1,26,src/main/scala/temp_sudokuTest187.txt,22,26268,17,24,26268,23328,12012,183
75,2940,24,2,99,src/main/scala/temp_sudokuTest188.txt,69,26268,52,24,26268,23328,12012,230
96,2940,24,2,121,src/main/scala/temp_sudokuTest189.txt,94,26268,63,24,26268,23328,12012,268
54,2940,24,3,62,src/main/scala/temp_sudokuTest190.txt,47,26268,36,24,26268,23328,12012,367
19,2940,24,3,22,src/main/scala/temp_sudokuTest191.txt,19,26268,17,24,26268,23328,12012,173
41,2940,24,2,51,src/main/scala/temp_sudokuTest192.txt,39,26268,30,24,26268,23328,12012,201
20,2940,24,2,21,src/main/scala/temp_sudokuTest193.txt,18,26268,15,24,26268,23328,12012,171
79,2940,24,2,90,src/main/scala/temp_sudokuTest194.txt,78,26268,48,24,26268,23328,12012,225
47,2940,24,2,54,src/main/scala/temp_sudokuTest195.txt,44,26268,32,24,26268,23328,12012,197
110,2940,24,0,136,src/main/scala/temp_sudokuTest196.txt,109,26268,71,24,26268,23328,12012,240
85,2940,24,3,107,src/main/scala/temp_sudokuTest197.txt,80,26268,58,24,26268,23328,12012,365
58,2940,24,2,75,src/main/scala/temp_sudokuTest198.txt,57,26268,43,24,26268,23328,12012,213
73,2940,24,4,96,src/main/scala/temp_sudokuTest199.txt,72,26268,52,24,26268,23328,12012,375
340,2940,24,4,435,src/main/scala/temp_sudokuTest200.txt,335,26268,224,24,26268,23328,12012,539
24,2940,24,2,31,src/main/scala/temp_sudokuTest201.txt,24,26268,20,24,26268,23328,12012,182
93,2940,24,3,114,src/main/scala/temp_sudokuTest202.txt,92,26268,60,24,26268,23328,12012,427
134,2940,24,2,173,src/main/scala/temp_sudokuTest203.txt,131,26268,89,24,26268,23328,12012,262
67,2940,24,3,77,src/main/scala/temp_sudokuTest204.txt,65,26268,43,24,26268,23328,12012,374
54,2940,24,0,73,src/main/scala/temp_sudokuTest205.txt,54,26268,39,24,26268,23328,12012,199
22,2940,24,3,23,src/main/scala/temp_sudokuTest206.txt,21,26268,16,24,26268,23328,12012,185
36,2940,24,0,40,src/main/scala/temp_sudokuTest207.txt,36,26268,25,24,26268,23328,12012,343
152,2940,24,2,189,src/main/scala/temp_sudokuTest208.txt,150,26268,100,24,26268,23328,12012,301
87,2940,24,4,125,src/main/scala/temp_sudokuTest209.txt,82,26268,67,24,26268,23328,12012,225
53,2940,24,1,69,src/main/scala/temp_sudokuTest210.txt,50,26268,38,24,26268,23328,12012,349
37,2940,24,2,46,src/main/scala/temp_sudokuTest211.txt,36,26268,29,24,26268,23328,12012,339
83,2940,24,2,96,src/main/scala/temp_sudokuTest212.txt,80,26268,54,24,26268,23328,12012,206
63,2940,24,3,81,src/main/scala/temp_sudokuTest213.txt,58,26268,44,24,26268,23328,12012,379
69,2940,24,1,85,src/main/scala/temp_sudokuTest214.txt,65,26268,46,24,26268,23328,12012,364
85,2940,24,1,105,src/main/scala/temp_sudokuTest215.txt,83,26268,56,24,26268,23328,12012,224
108,2940,24,2,147,src/main/scala/temp_sudokuTest216.txt,107,26268,78,24,26268,23328,12012,250
109,2940,24,0,144,src/main/scala/temp_sudokuTest217.txt,107,26268,75,24,26268,23328,12012,391
61,2940,24,2,71,src/main/scala/temp_sudokuTest218.txt,60,26268,38,24,26268,23328,12012,382
40,2940,24,0,47,src/main/scala/temp_sudokuTest219.txt,38,26268,26,24,26268,23328,12012,357
95,2940,24,2,115,src/main/scala/temp_sudokuTest220.txt,93,26268,60,24,26268,23328,12012,383
196,2940,24,0,253,src/main/scala/temp_sudokuTest221.txt,193,26268,133,24,26268,23328,12012,295
49,2940,24,3,56,src/main/scala/temp_sudokuTest222.txt,49,26268,31,24,26268,23328,12012,217
63,2940,24,0,76,src/main/scala/temp_sudokuTest223.txt,61,26268,42,24,26268,23328,12012,240
42,2940,24,1,47,src/main/scala/temp_sudokuTest224.txt,42,26268,28,24,26268,23328,12012,349
88,2940,24,1,103,src/main/scala/temp_sudokuTest225.txt,86,26268,55,24,26268,23328,12012,387
77,2940,24,2,90,src/main/scala/temp_sudokuTest226.txt,74,26268,49,24,26268,23328,12012,238
78,2940,24,3,96,src/main/scala/temp_sudokuTest227.txt,77,26268,53,24,26268,23328,12012,263
32,2940,24,0,34,src/main/scala/temp_sudokuTest228.txt,31,26268,20,24,26268,23328,12012,202
84,2940,24,2,106,src/main/scala/temp_sudokuTest229.txt,79,26268,57,24,26268,23328,12012,388
25,2940,24,3,27,src/main/scala/temp_sudokuTest230.txt,24,26268,19,24,26268,23328,12012,345
79,2940,24,2,100,src/main/scala/temp_sudokuTest231.txt,77,26268,53,24,26268,23328,12012,242
89,2940,24,2,109,src/main/scala/temp_sudokuTest232.txt,85,26268,59,24,26268,23328,12012,237
36,2940,24,1,38,src/main/scala/temp_sudokuTest233.txt,33,26268,22,24,26268,23328,12012,205
59,2940,24,1,72,src/main/scala/temp_sudokuTest234.txt,57,26268,39,24,26268,23328,12012,216
136,2940,24,1,151,src/main/scala/temp_sudokuTest235.txt,131,26268,80,24,26268,23328,12012,270
30,2940,24,4,35,src/main/scala/temp_sudokuTest236.txt,30,26268,23,24,26268,23328,12012,192
82,2940,24,3,100,src/main/scala/temp_sudokuTest237.txt,77,26268,55,24,26268,23328,12012,215
25,2940,24,2,27,src/main/scala/temp_sudokuTest238.txt,23,26268,18,24,26268,23328,12012,175
158,2940,24,0,199,src/main/scala/temp_sudokuTest239.txt,156,26268,104,24,26268,23328,12012,258
60,2940,24,2,69,src/main/scala/temp_sudokuTest240.txt,55,26268,39,24,26268,23328,12012,201
40,2940,24,2,52,src/main/scala/temp_sudokuTest241.txt,38,26268,30,24,26268,23328,12012,186
46,2940,24,1,54,src/main/scala/temp_sudokuTest242.txt,45,26268,31,24,26268,23328,12012,363
31,2940,24,1,37,src/main/scala/temp_sudokuTest243.txt,30,26268,23,24,26268,23328,12012,177
25,2940,24,1,27,src/main/scala/temp_sudokuTest244.txt,24,26268,18,24,26268,23328,12012,174
100,2940,24,3,120,src/main/scala/temp_sudokuTest245.txt,95,26268,66,24,26268,23328,12012,223
42,2940,24,3,52,src/main/scala/temp_sudokuTest246.txt,40,26268,32,24,26268,23328,12012,348
78,2940,24,3,96,src/main/scala/temp_sudokuTest247.txt,72,26268,53,24,26268,23328,12012,198
174,2940,24,3,224,src/main/scala/temp_sudokuTest248.txt,173,26268,115,24,26268,23328,12012,484
61,2940,24,0,68,src/main/scala/temp_sudokuTest249.txt,55,26268,35,24,26268,23328,12012,237
112,2940,24,2,148,src/main/scala/temp_sudokuTest250.txt,108,26268,78,24,26268,23328,12012,228
92,2940,24,3,112,src/main/scala/temp_sudokuTest251.txt,90,26268,59,24,26268,23328,12012,222
114,2940,24,3,151,src/main/scala/temp_sudokuTest252.txt,111,26268,80,24,26268,23328,12012,392
16,2940,24,1,17,src/main/scala/temp_sudokuTest253.txt,15,26268,12,24,26268,23328,12012,169
269,2940,24,2,335,src/main/scala/temp_sudokuTest254.txt,261,26268,173,24,26268,23328,12012,380
53,2940,24,4,60,src/main/scala/temp_sudokuTest255.txt,53,26268,35,24,26268,23328,12012,346
50,2940,24,0,57,src/main/scala/temp_sudokuTest256.txt,49,26268,32,24,26268,23328,12012,220
31,2940,24,4,42,src/main/scala/temp_sudokuTest257.txt,30,26268,27,24,26268,23328,12012,181
39,2940,24,2,48,src/main/scala/temp_sudokuTest258.txt,39,26268,29,24,26268,23328,12012,194
65,2940,24,3,93,src/main/scala/temp_sudokuTest259.txt,62,26268,52,24,26268,23328,12012,188
481,2940,24,0,639,src/main/scala/temp_sudokuTest260.txt,480,26268,325,24,26268,23328,12012,494
81,2940,24,1,100,src/main/scala/temp_sudokuTest261.txt,79,26268,55,24,26268,23328,12012,232
114,2940,24,1,141,src/main/scala/temp_sudokuTest262.txt,112,26268,73,24,26268,23328,12012,234
55,2940,24,3,71,src/main/scala/temp_sudokuTest263.txt,55,26268,41,24,26268,23328,12012,208
26,2940,24,3,28,src/main/scala/temp_sudokuTest264.txt,24,26268,19,24,26268,23328,12012,173
117,2940,24,1,147,src/main/scala/temp_sudokuTest265.txt,115,26268,78,24,26268,23328,12012,392
22,2940,24,3,26,src/main/scala/temp_sudokuTest266.txt,22,26268,19,24,26268,23328,12012,181
205,2940,24,1,248,src/main/scala/temp_sudokuTest267.txt,202,26268,129,24,26268,23328,12012,467
137,2940,24,2,168,src/main/scala/temp_sudokuTest268.txt,132,26268,90,24,26268,23328,12012,234
33,2940,24,2,38,src/main/scala/temp_sudokuTest269.txt,32,26268,25,24,26268,23328,12012,178
